family,genus,scientificName,speciesCode_Synonym,isCurrent,currentScientificName,currentScientificNameCode,primaryGrowthForm,primaryGrowthFormGroup,establishmentMeans,TSProfileID,scientificNameAuthorship,dcterms_rightsHolder,dcterms_rights,
Aneuraceae,Riccardia,Riccardia aequicellularis,13812,true,Riccardia aequicellularis,13812,,,"Alive in NSW, Native",,(Steph.) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Aneuraceae,Riccardia,Riccardia bipinnatifida,13806,true,Riccardia bipinnatifida,13806,,,"Alive in NSW, Native",,(Colenso) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Aneuraceae,Riccardia,Riccardia colensoi,14786,true,Riccardia colensoi,14786,,,"Alive in NSW, Native",,(Stephani) W. Martin,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Aneuraceae,Riccardia,Riccardia crassa,11536,true,Riccardia crassa,11536,,,"Alive in NSW, Native",,(Schwagr.) Carrington & Pearson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Aneuraceae,Riccardia,Riccardia spp.,11537,true,Riccardia spp.,11537,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Ancana,Ancana spp.,ANCA,true,Ancana spp.,ANCA,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Fissistigma,Fissistigma spp.,FISS,true,Fissistigma spp.,FISS,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Huberantha,Huberantha nitidissima,15046,true,Huberantha nitidissima,15046,,,"Alive in NSW, Native",,(Dunal) Chaowasku,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Meiogyne,Ancana stenopetala,6732,false,Meiogyne stenopetala subsp. stenopetala,10534,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) Heusden,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Meiogyne,Fissistigma stenopetala,1087,false,Meiogyne stenopetala subsp. stenopetala,10534,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) Heusden,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Meiogyne,Meiogyne stenopetala,12241,false,Meiogyne stenopetala subsp. stenopetala,10534,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) Heusden,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Meiogyne,Meiogyne stenopetala subsp. stenopetala,10534,true,Meiogyne stenopetala subsp. stenopetala,10534,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) Heusden,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Polyalthia,Polyalthia nitidissima,1088,true,Polyalthia nitidissima,1088,Shrub,Shrub (SG),"Alive in NSW, Native",,(Dunal) Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Rauwenhoffia,Rauwenhoffia spp.,RAUW,true,Rauwenhoffia spp.,RAUW,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Uvaria,Melodorum leichhardtii,12648,false,Uvaria leichhardtii,14224,Vine,Other (OG),"Alive in NSW, Native",,"(F.Muell.) L.L.Zhou, Y.C.F.Zu & R.M.K.Saunders","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Uvaria,Rauwenhoffia leichhardtii,1089,false,Uvaria leichhardtii,14224,Vine,Other (OG),"Alive in NSW, Native",,"(F.Muell.) L.L.Zhou, Y.C.F.Zu & R.M.K.Saunders","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Annonaceae,Uvaria,Uvaria leichhardtii,14224,true,Uvaria leichhardtii,14224,Vine,Other (OG),"Alive in NSW, Native",,"(F.Muell.) L.L.Zhou, Y.C.F.Zu & R.M.K.Saunders","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Anthericaceae,Anthericaceae indeterminate,ANTHC,true,Anthericaceae indeterminate,ANTHC,,,"Alive in NSW, Native",,J.Agardh,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium milleflorum,3517,true,Arthropodium milleflorum,3517,Forb,Forb (FG),"Alive in NSW, Native",,(DC.) J.F.Macbr.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium minus,3518,true,Arthropodium minus,3518,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium paniculatum,14346,false,Arthropodium milleflorum,3517,Forb,Forb (FG),"Alive in NSW, Native",,(DC.) J.F.Macbr.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium sp. A,10260,true,Arthropodium sp. A,10260,Forb,Forb (FG),"Alive in NSW, Native",,sensu Harden (1993),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium sp. Albury,14757,true,Arthropodium sp. Albury,14757,,,"Alive in NSW, Native",,(A.D.J.Piesse 9) Vic. Herbarium,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium sp. B,9097,true,Arthropodium sp. B,9097,Forb,Forb (FG),"Alive in NSW, Native",,sensu Harden (1993),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium species A,9728,false,Arthropodium sp. A,10260,Forb,Forb (FG),"Alive in NSW, Native",,sensu Harden (1993),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Arthropodium,Arthropodium spp.,ARTR,true,Arthropodium spp.,ARTR,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia alpina,3534,true,Caesia alpina,3534,Forb,Forb (FG),"Alive in NSW, Native",,Hook.f.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia calliantha,6896,true,Caesia calliantha,6896,Forb,Forb (FG),"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia parviflora,3535,true,Caesia parviflora,3535,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia parviflora var. minor,7501,true,Caesia parviflora var. minor,7501,Forb,Forb (FG),"Alive in NSW, Native",10120,R.J.F. Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia parviflora var. parviflora,7183,true,Caesia parviflora var. parviflora,7183,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia parviflora var. vittata,7333,true,Caesia parviflora var. vittata,7333,Forb,Forb (FG),"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia spp.,CAES,true,Caesia spp.,CAES,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Caesia,Caesia vittata,3536,false,Caesia parviflora var. vittata,7333,Forb,Forb (FG),"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Corynotheca,Corynotheca licrota,6830,true,Corynotheca licrota,6830,Forb,Forb (FG),"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Corynotheca,Corynotheca micrantha,12398,false,Corynotheca micrantha var. divaricata,10258,,,"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Corynotheca,Corynotheca micrantha var. divaricata,10258,true,Corynotheca micrantha var. divaricata,10258,,,"Alive in NSW, Native",,R.J.F.Hend.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Dichopogon,Arthropodium fimbriatum,12649,false,Dichopogon fimbriatus,3544,Forb,Forb (FG),"Alive in NSW, Native",,(R.Br.) J.F.Macbr.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Dichopogon,Dichopogon fimbriatus,3544,true,Dichopogon fimbriatus,3544,Forb,Forb (FG),"Alive in NSW, Native",,(R.Br.) J.F.Macbr.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Dichopogon,Dichopogon sp. A,10259,true,Dichopogon sp. A,10259,Forb,Forb (FG),"Alive in NSW, Native",,sensu Harden (1993),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Dichopogon,Dichopogon spp.,DICO,true,Dichopogon spp.,DICO,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Dichopogon,Dichopogon strictus,3545,true,Dichopogon strictus,3545,Forb,Forb (FG),"Alive in NSW, Native",,(R.Br.) Baker,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Herpolirion,Herpolirion novae-zelandiae,3549,true,Herpolirion novae-zelandiae,3549,Forb,Forb (FG),"Alive in NSW, Native",,Hook.f.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Anthericaceae,Herpolirion,Herpolirion spp.,HERP,true,Herpolirion spp.,HERP,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
